Con,Contp,PP,PPName,Reg,AgtId,Ver,Agt,Dat,Status,Lgt,N_characters,Agtp,Stage,StageSub,Part,ThrdPart,OthAgr,Loc1ISO,Loc2ISO,Loc1GWNO,Loc2GWNO,UcdpCon,UcdpAgr,PamAgr,CowWar,GCh,GChRhet,GChAntid,GChSubs,GChOth,GDis,GDisRhet,GDisAntid,GDisSubs,GDisOth,GAge,GAgeRhet,GAgeAntid,GAgeSubs,GAgeOth,GMig,GMigRhet,GMigAntid,GMigSubs,GMigOth,GRa,GRaRhet,GRaAntid,GRaSubs,GRaOth,GRe,GReRhet,GReAntid,GReSubs,GReOth,GInd,GIndRhet,GIndAntid,GIndSubs,GIndOth,GOth,GOthRhet,GOthAntid,GOthSubs,GOthOth,GRef,GRefRhet,GRefSubs,GRefOth,GSoc,GSocRhet,GSocAntid,GSocSubs,GSocOth,GeWom,GeMe,GeMeNu,GeMeOth,GeLgbti,GeLgbtiPos,GeLgbtiNeg,GeFa,StDef,StGen,StCon,StSd,StRef,StSym,StInd,StUni,StBor,StXbor,Pol,PolGen,PolNewInd,PolNewTemp,ConRen,Cons,Ele,ElecComm,PolPar,PolParTrans,PolParOth,Civso,Tral,Pubad,Polps,PpsSt,PpsSub,PpsEx,PpsOro,PpsOthPr,PpsVet,PpsAut,PpsInt,PpsOth,Terps,TpsSub,TpsLoc,TpsAut,TpsOth,Eps,EpsRes,EpsFis,EpsOth,Mps,MpsMe,MpsJt,MpsPro,MpsOth,HrGen,EqGen,HrDem,Prot,ProtCiv,ProtGrp,ProtLgl,ProtOth,HrFra,HrfSp,HrfBor,HrfTinc,HrfOth,HrCp,CprLife,CprTort,CprEq,CprSlav,CprLib,CprDet,CprFmov,CprFspe,CprFass,CprTria,CprPriv,CprVote,CprReli,CprOth,HrSec,SerProp,SerWork,SerHeal,SerEdu,SerStdl,SerShel,SerSs,SerCult,SerOth,HrNi,HrNiMe,HrNiNe,HrNiOth,HrIi,HrIiMon,HrIiBod,HrIiOth,HrMob,HrDet,Med,MedGov,MedSubs,MedLog,MedOth,HrCit,CitGen,CitRights,CitDef,CitOth,JusCr,JusCrSp,JusCrSys,JusCrPow,JusEm,JusJu,JusPri,JusTra,Dev,DevSoc,DevHum,DevInfra,NEC,NatRes,IntFu,Bus,Tax,TaxPo,TaxRef,TaxOth,Ban,CenBan,BanPers,BanInt,BanXb,LaRef,LaRefMan,LaRefRet,LaRefOth,LaNom,LaCH,LaCHTa,LaCHIt,LaCHPro,LaCHOth,LaEn,Wat,SsrGua,Ce,CeProv,CeGen,SsrPol,SsrArm,SsrDdr,DdrDemil,DdrProg,SsrInt,SsrPsf,SsrFf,Cor,SsrCrOcr,SsrDrugs,Terr,TjGen,TjAm,TjAmPro,TjSan,TjPower,TjAmBan,TjCou,TjJaNc,TjJaIc,TjMech,TjPrire,TjVet,TjVic,TjMis,TjRep,TjRSym,TjRMa,TjNR,ImUN,ImOth,ImRef,ImPK,ImE,ImSrc
Colombia,Government,99,"Colombia III - Arango",Americas,1127,1,"Declaración Conjunta, Gobierno Nacional y FARC-EP: Instalar la Mesa de Diálogo",1999-01-07,"Multiparty signed/agreed",2,1722,Intra,Pre,Prin,"For the national government:
• VÍCTOR G. RICARDO PIÑEROS 

For FARC–EP, the spokespeople:
•    RAÚL REYES
•    JOAQUÍN GÓMEZ
•    FABIÁN RAMÍREZ",,,COL,,100,,289,,,856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Colombia,Government,99,"Colombia III - Arango",Americas,1145,1,"Acta de Acuerdo: Reunión Preparatoria Para la Convención Nacional, Gobierno Nacional-ELN",1998-10-08,"Multiparty signed/agreed",6,8535,Intra,Pre,PreMix,"For the national government:
• GONZALO DE FRANCISCO 

For ELN:
•    FRANCISCO GALÁN
•    FELIPE TORRES
","Witnesses:
•    FATHER JORGE MARTÍNEZ
•    ANTONIO PICÓN
•    MARIO GÓMEZ J.
•    JUAN DIEGO GRANADOS S.
•    PIERRE GASSMANN
•    JAIME JARAMILLO PANESSO
•    JORGE IGNACIO CASTAÑO
",,COL,,100,,289,,,856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Colombia,Government,98,"Colombia II - Samper",Americas,150,1,"Acuerdo Final: Gobierno  Nacional, Gobernación de Antioquia y Alcaldía de Medellín con el Movimiento Independiente Revolucionario-Comandos Armados MIR-COAR",1998-07-29,"Multiparty signed/agreed",15,31827,Intra,SubComp,FrAg,"•    ERNESTO SAMPER PIZANO, President of the Republic
•    ALFONSO LÓPEZ CABALLERO, Minister of the Interior
•    GILBERTO ECHEVERRI MEJÍA, Minister of National Defence
•    DANIEL GARCÍA-PEÑA, Office of the High Commissioner for Peace
•    TOMÁS E. CONCHA SANZ, National Coordinator of the Reinsertion Programme
•    PATRICIA PINEDA DE CASTRO, Manager of the Peace Fund
•    IVÁN FELIPE PALACIO, Government Secretary of the Municipality of Medellín
•    JUAN GOMEZ MARTÍNEZ, Mayor of Medellín
•    ALBERTO BUIIES, Governor of Antioquia
•    LUIS F. QUIJANO MORENO, MIR–COAR negotiator
•    ÁLVARO RAMÍREZ RIVERA, MIR–COAR negotiator
•    SANTIAGO QUIJANO MORENO, MIR–COAR spokesperson
•    CARLOS M. ARENAS LÓPEZ, MIR–COAR spokesperson","Padre Jorge Martinez, Process Observer.

•    MANUEL CONDE ORELLANA, International Monitor
",,COL,,100,,289,,,856,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,1,1
Colombia,Government,98,"Colombia II - Samper",Americas,156,1,"Acuerdo de la Puerta del Cielo",1998-07-15,"Multiparty signed/agreed",6,10913,Intra,Pre,PreMix,"Presented in the preamble as an agremement of: 
civil society that is represented here, the National Liberation Army (Ejército de Liberación Nacional, ELN) and the National Peace Committee,

This agreement is signed by the following people on 15 July in Würzburg, Germany.

Aída Abello, Gustavo Alvarez Gardeazábal, Hernando Angarita Figueredo, Pablo Beltrán, Ana Teresa Bernal, Jaime Bernal Cuéllar, Nélson Berrio, Jaime Alberto Cabal, Jaime Caicedo, César Carrillo, Monsignor Luis Augusto Castro, José Fernando Castro, Luis Eduardo Garzón, Carlos Gaviria, Ana 
Mercedes Gómez, Mario Gómez, Camilo González Posso, Milton Hernández, Hernando Hernández, Gabriel Izquierdo, Father Jorge Martínez, Eugnio Marulanda, Alfredo Molano, Víctor Moncayo, Samuel Moreno, Antonio Picón, Sabas Pretelt de la Vega, Javier Darío Restrepo, José Noé Rios, Maria Isabel Rueda, Carlos Alberto Ruiz, Fransisco Santos, Juan Manuel Santos, Eduardo Umaña Luna, León Valencia, Alejo Vargas, Juán Vásquez, Luis Carlos Villegas, Jorge Visbal","Presented in preamble as an agreement 'facilitated' by: Episcopalian Conference of Germany and Colombia'",,COL,,100,,289,,,856,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,2,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1
Colombia,Government,98,"Colombia II - Samper",Americas,171,1,"Declaracion de Viana, Gobierno Nacional-ELN, Acommpanamiento de la CCN y comon testigo del Gobierno de Espana",1998-02-09,"Multiparty signed/agreed",3,5687,Intra,Pre,Proc,"This agreement is signed in the Palace of Viana in the city of Madrid, Spain, on 9 February 1998 by:
JOSÉ NOÉ RÍOS and DANIEL GARCÍA PEÑA for the Colombian government
MILTON HERNÁNDEZ for central command and the leadership of ELN
JUAN VÁSQUEZ for the International Front
AUGUSTO RAMÍREZ OCAMPO and ANA MERCEDES GÓMEZ for CCN","Witness for the Spanish government:
Fernando M. Villalonga, Secretary of State for International Cooperation
Eduardo Gutiérrez Sáenz de Buruaga, Director General of Foreign Policy for Ibero-America",,COL,,100,,289,1505,,856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
Colombia,Government,98,"Colombia II - Samper",Americas,1034,1,"Acuerdo para la Liberación de los Delegados de la OEA / Agreement for the Liberation of detained OAS Delegates",1997-11-01,"Multiparty signed/agreed",2,1724,Intra,SubPar,Iss,"Not signed but stated to be made by: Representatives of the government, the National Reconciliation Commission and the Antioquia Peace Facilitator, and the spokespeople for the National Liberation Army (Ejército de Liberación Nacional, ELN), Francisco Galán and Felipe Torres",,,COL,,100,,289,,,856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Colombia,Government,98,"Colombia II - Samper",Americas,1122,1,"Acuerdo de Remolinos del Caguán: Joaquín Gómez Fabián Ramírez Comandantes del Bloque Sur de las FARC-EP, Delegados del Gobierno José Noé Ríos y Carlos Vicente de Roux, Delegados de la Cruz Roja y Monseñor Luis Augusto Castro",1997-06-03,"Multiparty signed/agreed",2,2465,Intra,SubPar,Iss,"Agreement states that it is signed by 10 people, copy does not have signatures but states the following to be involved.

Joaquín Gómez Fabián Ramírez
Comandantes del Bloque Sur de las FARC-EP, Delegados del Gobierno
José Noé Ríos y Carlos Vicente de Roux, Delegados de la Cruz Roja y
Monseñor Luis Augusto Castro

",,,COL,,100,,289,,,856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
Colombia,Government,98,"Colombia II - Samper",Americas,1124,1,"Preacuerdo entre el Gobierno Nacional y el MIR-COAR",1997-01-21,"Multiparty signed/agreed",3,3580,Intra,Pre,PreMix,"For the national government:
HORACIO SERPA URIBE, Minister of the Interior
DANIEL GARCIA-PEÑA, Peace Commissioner
TOMÁS CONCHA SANZ, Head of the Presidential Reinsertion Programme

For MIR–COAR:
LUIS FERNANDO QUIJANO MORENO
ALVARO DE JESÚS RAMÍREZ RIVERA
SANTIAGO QUIJANO MORENO
CARLOS MARIO ARENAS LÓPEZ",,,COL,,100,,289,,,856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Colombia,Government,98,"Colombia II - Samper",Americas,1121,1,"Comunicado de las Comisiones Facilitadora y Verificadora del Proceso de Paz con el Movimiento Jaime Bateman Cayón.",1996-04-11,"Multiparty signed/agreed",2,1968,Intra,Pre,Conf,"Facilitating Commission
Verification Commission
",,,COL,,100,,289,,,856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Colombia,Government,98,"Colombia II - Samper",Americas,1120,1,"Primer Acuerdo entre el Gobierno Nacional y el Movimiento Jaime Bateman Cayón, Bases de la Negociación",1996-02-08,"Multiparty signed/agreed",5,6363,Intra,Pre,PreMix,"For the national government
•    DANIEL GARCÍA PEÑA JARAMILLO
•    RUBÉN SÁNCHEZ DAVID
•    ALFREDO MOLANO BRAVO

For the Jaime Bateman Cayón Movement:

•    JHON JAIRO
•    JORGE ELIÉCER ZAPATA
","For the Peace Facilitation Commission:
•    NUBI FERNÁNDEZ PERLAZA
•    GERMAN ROJAS NIÑO
•    LIBARDO OREJUELA DÍAZ
",,COL,,100,,289,,,856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Colombia,Government,98,"Colombia II - Samper",Americas,1119,1,"Compromisos sobre Retenes y Comisión Verificadora Gobierno Nacional – MJBC",1996-01-15,"Multiparty signed/agreed",2,1838,Intra,Pre,PreMix,"For the National Government: RUBEN SANCHEZ, ALFREDO MOLANO Y DANIEL GARCIA PEÑA
For the JAIME BATEMAN CAYÓN MOVEMENT: JHON JAIRO R, JORGE P. JORGE ELIECER
","For the Peace Facilitation Commission: NUBY FERNANDEZ
",,COL,,100,,289,,,856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Colombia,Government,98,"Colombia II - Samper",Americas,1118,1,"Comunicado: Gobierno Nacional-MJBC: Definimos un Área de Distensión",1995-12-27,"Multiparty signed/agreed",2,1958,Intra,Pre,Prin,"For the National Government: JOSÉ NOÉ RÍOS, ALFREDO MOLANO, ANDRÉS VARGAS.
For the JBC Movement: Commandant ALONSO and Spokeperson JORGE EL/ÉCER.
","For the PEACE FACILITATION COMMISSION: MONSIGNOR HÉCTOR GUTIÉRREZ PABÓN,
MONSIGNOR ALBERTO GIRA LOO /ARAMILLO, NUBY FERNÁNDEZ, LIBARDO OREJUELA,
GERMAN ROJAS NIÑO.
",,COL,,100,,289,,,856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Colombia,Government,98,"Colombia II - Samper",Americas,1117,1,"Primera Declaración Conjunta Gobierno Nacional – Movimiento Jaime Bateman Cayón",1995-10-01,"Multiparty signed/agreed",2,2186,Intra,Pre,Prin,"For the National Goverment,

DANIEL GARCÍA-PEÑA /ARAMILLO
For the Movement Jaime Bateman Gayon,

PA-X, Peace Agreement Access Tool (Translation © University of Edinburgh)
www.peaceagreements.org
2
JORGE ELIÉCER ZAPATA
Spokeperson

RUBEN SÁNCHEZ DAVID, ALEJO VARGAS VELASQUEZ,
","For the Peace Facilitation Commission,
MONSIGNOR ALBERTO GIRALDO JARAMILLO, MONSIGNOR HÉCTOR GUTIÉRREZ PABÓN, NUBY FERNÁNDEZ, ALFONSO 
LIZARAZO, L/ BARDO OREJUELA DÍAZ, GERMÁN ROJAS NIÑO
House of Representatives Peace Commission
JOSE MAYA GARCIA, YOLIMA ESPINOSA VERA.
",,COL,,100,,289,,,856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Colombia,Government,97,"Colombia I - Gaviria",Americas,148,1,"Acuerdo Político Final, Gobierno Nacional - Frente Francisco Garnica de la Coordinadora Guerrillera",1994-06-30,"Multiparty signed/agreed",7,9810,Intra,SubPar,MultIss,"For the national government:
CESAR GAVIRIA TRUJILLO, President of the Republic
CARLOS EDUARDO JARAMILLO, Presidential Peace Councillor
FABIO VILLEGAS RAMIREZ, Minister of the Interior

For FFG:
LIBARDO ESCALANTE SIERRA
HIERTA DIAZ
JOSE FELIX PADILLA YEPES
LIBARDO LEONES LANDERO","Witness: Monsenor Guillermo Vega, Conferencia Episcopal de Colombia",,COL,,100,,289,,,856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1
